era,session,block_number,stash_address,controller_address,bonded_amount,num_targets,targets
1117,5995,3462514,Dw2HFKQUpoSk6pN5opJTYJFdZVsStSQqoGUxAKcnRDnyVBv,Dw2HFKQUpoSk6pN5opJTYJFdZVsStSQqoGUxAKcnRDnyVBv,80000000000,16,"G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,Ff9DYio1TgYTyDU9z8Howt9pXCnuUPmsCY1ijfLBxSsJahj,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM,G7mWyu1Pom5XreLHUzDEcvFp6WaMuLuo4QKxtDB9yJZnH69,HWAGAxX2PAzNVg7w3ZyTprH5yvwbVwQ8rbWwuZxtQKbQupW,J6xn7Mr8pfed6gvvRPZ8HEEb89RCwheTBtxymg9Xw36hUUS,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,EqyCQvYn1cHBdzFVQHQeL1nHDcxHhjWR8V48KbDyHyuyCGV,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,DKinge6g7FNNj3hJZJUze6GByxkLR7ipCqrnuSQKGRMg37G,F7Wa1su7NRSr6LWuhPWdXcQALDyzm8Vmev7WtV5jVPtJELs,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV"
1117,5995,3462514,JCbHEWuV5xBrYx5QJDVevpa9pr2Y1cZ8eMew7cLRqd3uMRT,JCbHEWuV5xBrYx5QJDVevpa9pr2Y1cZ8eMew7cLRqd3uMRT,1098162322494371,8,"HqGK18Sc8SX5R8MMPBe7oCkisrd4ZW33jDJwYoitYoM85Nt,ECn3m22fRgt5DSFdv2xkMGRrEMhcGSsVvi7q8kjeVVeCtbJ,HEdVmh9oFNgucxUxtH2E3XmSy2Av73rw1vFapsjajHyu3e4,Gr3XtRWCDUGmjw8TCZX1gVfeYQH5cbMtat9aGzxpFz8yLic,GtYMNf1zfLFkwYDgLi2nXqQ7ss8BnS9Mj7Lkm7BZ2ZrYAtW,HBq6xnpavQ1uYxZUrfReERXCf6PcpaQkVCEWZAumahzntC3,E8ALbLynUXWf4RXgoS28YptSnCayTCtyk3Pa1EFNLzJVahj,EyfULusFTTFUNLPFA85RGmYCjgD4L8xrAdKWA16RYa2mbCz"
1117,5995,3462514,FkakqT1R98r5ciCpEjvAC9hvoPw2YviLghZe8VcqLu3HQm1,FkakqT1R98r5ciCpEjvAC9hvoPw2YviLghZe8VcqLu3HQm1,3544788518289,16,"HHARzd4icVZULpMVEGZRiLhjfb3iDDohg1bdHRBusrMUvfd,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,EonK7NScfhd7ZRfgnLhm4cKRFJWK1z59zPximUZRg8VjHQj,Fk3yTFztZdZa4a7yBpisz9ceMyjgYLtZ9CKSCfFNVhoW2ZC,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,EX98wxj7cUkpPxcsEsNK9J6qX8N79mv6om8bbjLGnu9Q1ur,GTUi6r2LEsf71zEQDnBvBvKskQcWvK66KRqcRbdmcczaadr,GLiebiQp5f6G5vNcc7BgRE9T3hrZSYDwP6evERn3hEczdaM"
1117,5995,3462514,J43gBfNQsTGDTbjeokdRSSvw531GjX6j424zVquxVFaeihD,EhhmHpiWcGF7rG3KzQPXSsqJFxUTQknA11YpKHWwU1R9W2p,531873345400748,15,"G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,EMa2d6yYb3CPxyArDCzsMfngnDKUbRL6QdogfYAPKZmmN1E,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,G2VeiHKf8pna2NRpdQ47XoRc4LL4ezQHABPmh865VSN7rTD,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,G7mWyu1Pom5XreLHUzDEcvFp6WaMuLuo4QKxtDB9yJZnH69,Gw8h4xEHfm1icL35tJ98cZYgRKVK1MVfL9fbPkFbb5tmqSM,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,EXHRoKfGoCe414hrzYbG8SNCNVgBxSpu6rHUBkPNtZcj3om,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,Gk6v5CXUy2cPMtVxXtN7ZUn7K5y7UFEm78xp98Uatjt2yuV,D5Xo7N2jginhYchuMNud2dYtby899koFcaRo2YWNmUquo5H"
1117,5995,3462514,JEYkWt4s1rkSKCVgdSqxqb3bTxuDbZGYdz3BTcDYiGTmP6t,FJFwXVeYGS33p2MrCxwyNC3JfWTBXf6YkAyYMdnd6JY4Jgu,10001000000000000,10,"D6PHhxyAGENuSX17zxejfDq1jEE6v3G1oB3RxpsaWcVcZnW,EtkmcFRbBVakSYf8Fey3nUwrxqTZbrRNicG6nPNzXRtFEDU,F5bKg43gmapA6s1uYfZG7ERSiiJ6XX1nLtrThdoQfkZcyGy,FWpcnzFXpZPy3UQ5kh66b77sYg4NA4rREqrZQvuswrKkrRJ,HhNCj8er5ER15u63dB2Kg6iNBskMpvsq4hhUTFjSEfd1LyK,FrFq3P2pYTTidsCb9JHGY5WAg7QqpkK7s2iR9bC75Pyad3K,FkUYJFQt9asnxvgjKt6s1yXjQr3MHDJBTsgfikq4n8qJg4E,CiwMY9rBBUnUw8Wr14itjHKGz3e5rBKtyJJe25vw5iqgs7B,GJUkvsCsAHbYyjrGwPKgeaAK7EVzY4fxxu6bA4jy4s8BBKx,GaGDt2jCSZizpBjMSH9UZGypb1ceRrWV5GDkCpZqJ3bgTHi"
1117,5995,3462514,EAgNDHnTEM1jyQgwzj5RcVw9PP1QV5Yde5daLmCZ3SdXzqN,EAgNDHnTEM1jyQgwzj5RcVw9PP1QV5Yde5daLmCZ3SdXzqN,2030184331083500,1,"HEpwKeogQb76ZWxDiRXoNpW8j1zuEQ5skcT2WSEPsU71khJ"
1117,5995,3462514,DmSHqL22JLMqxBpragMjMvvoGZ7H4dcSTEfep2jGzaTT5Q2,DmSHqL22JLMqxBpragMjMvvoGZ7H4dcSTEfep2jGzaTT5Q2,4770042820076597,16,"FLpAi7Zi4AB1JqJHWMrub4Umj4X73mZ5dAWE7Q6uS5e82pE,Gb3UXs8kXSy2eVpcpJg1iqczFjHyXmm1CWoSkfWwmTTFUb3,HvjQwyG8NDFSD3ZP7VTbfBXHw4mZZd7LRMTcaj9TdfLynzu,DDkGq46ftxusKM4n4jfEr7MBW1DPGuVQDeExMFQbRtnsenD,HGN31MoMgsx1K6vTJF4L5vjBLfKrWpswCCt2YvK8VgGynRu,H6bJZpE7PTFZgkLWGbeP3D1PqPGsFGqYAArFYa3ksCskmbt,EdWNepHg6UUyqK433qDpBjJ4ZUmyvnoQPLDFs69dExG1Dii,J4fh3p3Gg7oKWvuwzWbGcKaw2TZWzFY8kWoEMdDomR2SvFT,DYDFwx7iyN5nGxSTRNBLnCZDPRcq79pZ7uyChzfmsH4Zez2,HshTdrZiSJntTRh5oNytD2QuT38VDJHoGQmfcrtrZbViSGL,GqomGHs3CpaoG7kemv9hb6LCaBSazXMPaaCyDrP6CxRrgcF,DKUQiUWNPGvGYrgaxWqduJVRqWUYXUeKprX9EJENhxYvVyS,J6kxSHc54gJnqFTUjopUhbxj8RXTRj5doGHL6nSrY3FFJui,CtsCpqinjxip4wAmmUfCmNjr9DHmzKTek44vDGEqygPzWhq,HKpupVJ3iCmaKBoGLZc5HUhp5hLz8kmpuU1EGk94KdYnuAp,E388mcZWTDTfn7midofsP8987bUFBTXMFgjrz9KEpWdqhgM"
1117,5995,3462514,DYAKXNLLpLnn4FavXt2663cZHhUDEUriZLmCKc3RJBMxbzP,DYAKXNLLpLnn4FavXt2663cZHhUDEUriZLmCKc3RJBMxbzP,40343480657602,16,"H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,DB2mp5nNhbFN86J9hxoAog8JALMhDXgwvWMxrRMLNUFMEY4,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,FfL2PKME8jhgYmqRZn1AP6WDLavZcEQGQk8X45TazmrzAVf,HA2jLT9L1qJzL161Pvh9AsvqEQP4exu2QoaPhkz3WNFg1UT,EVj5ugr8qFxzri8TVGDz6axZFNJ2YW9SvEoHSqnEYc9aE3c,HR2uzUvdSnidW3cNr7eJ4uz1WBNHUZnrxkFTAKCp61xWeza,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,CryxcSGhks3hR53BbaczeDwKvg1Me6RdbWHsXngFREcrH8B,Ewuf7jpvMRWWkUHpc6tPsHa2BUVv4avskPyhFo44er2e4PJ,HNxuNtuTuvxYS59eo3pUxQ73JmoTCDjVXoiaF1wGCixGeFi,DE3G8pRUAUAMCaD7HyfRUqsFGQbg31fUmS6pT1KZiKG9vSZ,ETZ1EXDD4JEFPaNGRmDez4NEpvTbkf5YZ69emedEwz7y9s2,DxDFNGjNrTHWhes35E2ht7cJSNWpedoQzre6rVXBtMV3jjB,FKa21oAKRWn1jazoPcVtxTRtWTea8Ctnq5egmPy9N1ihUth"
1117,5995,3462514,CutYHjKqo4HqFDJwdRfzAJbSi9sJLBrMU6nXakSkSMAhZni,CutYHjKqo4HqFDJwdRfzAJbSi9sJLBrMU6nXakSkSMAhZni,323623451110,2,"FFdDXFK1VKG5QgjvqwxdVjo8hGrBveaBFfHnWyz1MAmLL82,DuGZsgfYwQLn6LJNEysHob8ngAYBXmYk8GPWpQnCscd2MfB"
1117,5995,3462514,DPgbK5Hs1tSf5ZtzBrvL18fiqDBz2cgtMXwdYLaFCcCeihK,D85eb7oebAgviEEY8gjrMRVRuAsi7itJnEX7AgcXkfJUA6f,76198984444297079,5,"ELvDjZdLvhbX6FpUbXEWoHbwbxFjxt4BCisp3YRh8UE4Jeu,GZ5xCKCC8JRpJSMgAoDJAFAuQV8gD9Xz2cJca4mR7oRhzL9,Hqa9LGT3qF96agPYYbdfmUzh5P94MX9sqfF1WN4JnfRRVir,H9bhxgaMbND1u7TXxmMpcQCTiLfQtGmdmwAyKkRnKsndSXa,Fk6p456PTU6Sju2b83Cy8rU3NGFsXmWk9BrcqaMqhWW1jWf"
1117,5995,3462514,HbdGmhkDHL92Zs5s5yjaBVQACNpamF816KZbwhn7XdWKtGK,HbdGmhkDHL92Zs5s5yjaBVQACNpamF816KZbwhn7XdWKtGK,1049051470362,16,"DrkY92Yq67zJ7T8XWN7SAXbnNDJhzkADutwhhhPyW3tQKTw,GS2zdq1zdxSPem4r6fhEPNZjFm9d9asm5qfQUkzB2ykbBAx,GC8hwHbQ4TdbYJJPDS96G7Uj9bivnW5z56UEkqujjwhQPp5,HqGhgHg6YvnhaXSnaAUvyTDiR4FirB6Ssh2XNDedTzwCDv2,EicrAEbyauqktQpp4CdvsF2CQy3Ju7tGGMohj3h5sAPnKHL,ELhnYFneiAP819s1t7Zmn4rs1tBbcrWVnkeGw4JYKdVp6jL,Gq4V2SSoTv2eyARrbeZ24YBDkudSuqdm7kDm8yYGk3kxEet,DaJVDQx84RaXqayh6Co2BzrQwPXtV6DEg62RBudB3ZgSgEc,CaRYnYy5JVW248MhNXxLb9NDaX7BWNE32vJfJKtQYY2bnqc,EDcqtP9vMNrk7PHEbSw1TVgccE3s2mG1xPnbvsQrJ8CWvD2,EDxNWNGPVcDsUBJs4FJSL8JfNWTu9rXzxHY4C469z8Eb44d,HnWZYpCsgvnfnzmJh5PLYYvWP9MMkyoCvGDPay92NTFbqpX,JCghFN7mD4ETKzMbvSVmMMPwWutJGk6Bm1yKWk8Z9KhPGeZ,FFRSFafpeT3ESfnABTW4Cqi5WbLZ3JFnw512HBJtREnpYUr,HcVumZH1Rm2AChWXPTtCaYgQ2wXfg7Jf2MiuUQbMzZeqci7,HPWZi5FQwKGhp1bUDY2R93P8hYm9e8LCxsXLXsa7r5aWx7c"
1117,5995,3462514,DpGeqXaam1Jrxtx82VKV3UabpCswPpvQntN9vmU7Aq6JUaX,Ez6J1zvYrkyuH2FhFaA9BWFSVVpicY5YyQ9bdqvicZgHCDB,107463460557310,16,"GcwTLgVdLLiZxrNEii45oThh9wvthcBcLCUi6qg2NwGrEmr,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,G4xhPFzYSP6FQYB8bvpwnUwjJj7AefN9DgAKne9wYsQaNTm,DKUQiUWNPGvGYrgaxWqduJVRqWUYXUeKprX9EJENhxYvVyS,CmfwTdJ1F7Qd2HLAQ6A8FdNtz9hKvTMr2FkWtBQR1vECYjo,GuMFX3jpW1DJ2s1jYB1X3xHYKYXn3ex7ApWtWacCRiMrLi6,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy,EwiTAkTmBgv9H2t2EgZBAk8ViTTs2vaYTQnRVx8UWCPtczf,FpwtrzJSZGax9GF5mcfiM6kpRtVNxdrsGWjB3eqj8nteYgB,GRzsaGxLApkBfsUSCHKLnxhe4QECX4E2kQ5LuV4qqcijN2B,J1BU4fpEpoSqB1SJ2s5owXvVCTFmpd245zwreypSv4yk1Go,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55"
1117,5995,3462514,FZYtNjYENYDeK4ZUxuX7DsdbhpuXpgxvLbXn2rEegfrcBAq,FZYtNjYENYDeK4ZUxuX7DsdbhpuXpgxvLbXn2rEegfrcBAq,200003133421,1,"J2HVhQBYpx5PkyxHYLsp555pvWzc2zvGfNUnTwgzvRqVGqm"
1117,5995,3462514,F7t7xJK8DUqPpNmb1c4Ha9jaibrP58pKTdbSiGA4AzRR4QR,EsK3UEqGKPq8No6eZQLKLyTgaDth2kwy4Q3ZvfXKTeAqb4M,54082854609731100,10,"Gx5PVdimURJUZa95SeiC284jNFW8xHgXrELL2X8tD8LYmwB,DB2mp5nNhbFN86J9hxoAog8JALMhDXgwvWMxrRMLNUFMEY4,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,HR2uzUvdSnidW3cNr7eJ4uz1WBNHUZnrxkFTAKCp61xWeza,GqZvX8QxpcYYWM7j16T9NZEUyVcBA5eXcDm4Segua9FLo4J,E3QUHoGucNyfRMBkzMozdramFjkwEPRTXoydCzdG7Cj6bNJ,Cmq74A1w5AmwgPVFofVz5bwYidPGNmZZVf15jYZTDBZdWBJ,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,DahPwrmRmSEjNCqEehzuGddTmvFnk9q7g6wo4saRqBQ18RK,GHXKyWqC2Jm69XmVGjbQWBC7XVtbwRHszYKAVa5LFxFSEmG"
1117,5995,3462514,DigRkarsx8QjV7QhMEuGW9qoZRsVAauLU5humVBfqqGkP1r,DigRkarsx8QjV7QhMEuGW9qoZRsVAauLU5humVBfqqGkP1r,152966600105885,16,"Dkz7kFKA33PKvCAkJUhhWkS6ePi7x7FaxQD3oj8BFSpx6fm,CkxHkGXs93PsoDeRjCZX8iaWy8MmC45Hgmce3C54VAabKkZ,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,HpwH8QfuZ2nQoMz2mgqNFRRi5KKFWHnDWEepWwaXNihNdQ4,F2uNhDDXr6Z48JmdjbdSBseEx5f39C522U1WwubKbRKyNka,FSGuZM71oEXHhsGuLUJBqgVGfAqQNgM7qWuui9mwnhsbFp5,Eioz5JW7ZMQ6kxwq85h3zvFkL58E4pXpqBwJqmMuQXnCy6p,DFrB1FAqttXb8Fwsus3aB4BNG8LMdyYCzxCqoWgCV8Yx8J6,EkWPyLL3kUw1iVicwkPe7JiWNFezWX5TmH4ybipDCWss3Uu,HhQCLnKTcsZH75LYR1oj5MVKrs2RJyn8Cvcs8VR8nDGeKkW,DteShXKaQQy2un2VizKwwhViN5e7F47UrkAZDkxgK22LdBv,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,DDvLS6oBAF2wDjhRSysKhCK4bfPZJfYb2wyAEArszR9Eq55,Gf5YUW8nxXZvVyHvBptyZUe4HLwSaBCAFYZFYazHqn9xfzy"
1117,5995,3462514,EPz2qBM8pFHCoXwLmvXRbPSGWKki4bRCs3oWL9mpA7Z93yK,CdJ3Be4GjuaTNij1c38KxJUnEw59UR9KRaru1YAsa97r3us,803470871806,1,"CzugcahXz2J8Fn6vDJfro3pi51QoKhX49sAEHHfpNGBqCsK"
1117,5995,3462514,HsiWCmvq1qKDEvVUe4YGEdMk4bCM4FkvD7Hjk4qcRgLYXMJ,DtbVgcBQPfZt8oVVP247kjBFHJC2Zef4REKZz5xrzYP9cuS,80497664674837,16,"HhNCj8er5ER15u63dB2Kg6iNBskMpvsq4hhUTFjSEfd1LyK,ELhnYFneiAP819s1t7Zmn4rs1tBbcrWVnkeGw4JYKdVp6jL,CaRYnYy5JVW248MhNXxLb9NDaX7BWNE32vJfJKtQYY2bnqc,GFgnhDxwRJ8euR9xzSo4TKdWbmpfuxTn7asBHSFVyvoJEbr,HcVumZH1Rm2AChWXPTtCaYgQ2wXfg7Jf2MiuUQbMzZeqci7,EDU6ZP2uC3TyVeF9RhMwe16UFv68XAs1qGTvFrChUQ4L3KN,ESY4f1fKeHY1Q2XMEaPwZxEboAzyL5yAUE5y7bUwwsex4Pm,GD1iHqg4sC9r6Lq8EarVTLyzguJXBfDgBijYDDfwL5MAy2V,EDxNWNGPVcDsUBJs4FJSL8JfNWTu9rXzxHY4C469z8Eb44d,Gq4V2SSoTv2eyARrbeZ24YBDkudSuqdm7kDm8yYGk3kxEet,HPWZi5FQwKGhp1bUDY2R93P8hYm9e8LCxsXLXsa7r5aWx7c,EDcqtP9vMNrk7PHEbSw1TVgccE3s2mG1xPnbvsQrJ8CWvD2,FFRSFafpeT3ESfnABTW4Cqi5WbLZ3JFnw512HBJtREnpYUr,DrkY92Yq67zJ7T8XWN7SAXbnNDJhzkADutwhhhPyW3tQKTw,JCghFN7mD4ETKzMbvSVmMMPwWutJGk6Bm1yKWk8Z9KhPGeZ,HqGhgHg6YvnhaXSnaAUvyTDiR4FirB6Ssh2XNDedTzwCDv2"
1117,5995,3462514,HXK9ihQ2rBU8K2pE8BmGs3PwHxNgMGMjP5oNw2ViL8jLSmk,HXK9ihQ2rBU8K2pE8BmGs3PwHxNgMGMjP5oNw2ViL8jLSmk,27645308647016,16,"GKingZDLzrPimpMMCxWYT7ck8jXra2vvNkCUztUwyDT2Qet,FDDy3cQa7JXiChYU2xq1B2WUUJBpZpZ51qn2tiN1DqDMEpS,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,FJ68vDYXj1A7QxHKf6j7qcCdShrU2o5A2sZ3y5w4Rst2d3a,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn,Eg2z2dcScFf4foDN4Gxn6JoJ7JeDN1U7m49jNssUZMLtNrD,EZu6BFiirLjguLgF35Uz6Hm42z5fjKNjQh2zheipNRowHPr,DKinge6g7FNNj3hJZJUze6GByxkLR7ipCqrnuSQKGRMg37G,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,EaWWcRin5KwuXYFZA7ANuMCydQHjM5MofStJGusASGeXrrs,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4,CczSz9z41uHpftVviWz91TgjLe3SmbvXfbAc958cjy7F6Qs,H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g"
1117,5995,3462514,Eyap9VM4yGd7DTu9t33JJkNU3ow4Zco6TwZUFZU8Cpo9u86,EtGKPzpZi9u196T6K6zqpVWe3K5ciKqfWSw4Vq3QoqNcm54,43233400484,2,"GTzRQPzkcuynHgkEHhsPBFpKdh4sAacVRsnd8vYfPpTMeEY,DSpbbk6HKKyS78c4KDLSxCetqbwnsemv2iocVXwNe2FAvWC"
1117,5995,3462514,Dan1nsgWA4S2NjiwrcQZXsg2hLsjGhkBUrjKmYCG2D5GK3z,Dan1nsgWA4S2NjiwrcQZXsg2hLsjGhkBUrjKmYCG2D5GK3z,4181762240204,16,"D3ii6afqaMSFvw8R2NExE1qGQ8EawDsXTduSVm9y51K3Jnb,Cs7UFcNBsBV4Y65GsM3bDzpvinMKFQZyt6x9TrhVhc8ps4E,H4Szoc2sxXxBTF1x88pDj9DCYERFvn4oqzQNsV7y89FnD1g,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,Cm6QfCvV3vud3X6Zfg3yMBEnG6JFNsn6EzcZv6UyqTefkR1,D3bm5eAeiRezwZp4tWTX4sZN3u8nXy2Fo21U59smznYHu3F,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,Gt6HqWBhdu4Sy1u8ASTbS1qf2Ac5gwdegwr8tWN8saMxPt5,GCiTn1UJQT9TE5iamqoKweVoWGRZr9DF8uKXL4cG98fXczf,FSETB7JeTuTsJBYzUcKBtHXBYtBft3pZ87FUxP2GaY4acFh,G543pxmwKNAbW2WepZW7Ss9Wgx9wuDQWcPyhk4eEzpzcibG,D948vxMSA6u7G5gqPGQdAUDMJbiR7wgqZ1La8XeBiXr9FTF,EtgM5E6pecndYpKCLkfYeRfKSmVxT1mVvaxceJFnhuKqTpG,FyRaMYvPqpNGq6PFGCcUWcJJWKgEz29ZFbdsnoNAczC2wJZ,Cp4U5UYg2FaVUpyEtQgfBm9aqge6EEPkJxEFVZFYy7L1AZF"
1117,5995,3462514,Eg1eGzG2a63wkJ4cxahHtBFVWqqjTMVReGypkDag2P4sPbQ,GepeveNVCWz7K8JntefQVwUUmKtXkTXUUEpv9VrXEUyuDuX,64545906218885,10,"EXcc1FkX1er19TroonFRic4AkgXdTn1HeJvmGmGWggJX7U3,FnWdLnFhRuphztWJJLoNV4zc18dBsjpaAMboPLhLdL7zZp3,FAp5gVpwhwdmnJ1Ycet9z6Uva5tnfyCfA3AaY7WGi7u3DU4,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,CzugcapJWD8CEHBYHDeFpVcxfzFBCg57ic72y4ryJfXUnk7,GcwTLgVdLLiZxrNEii45oThh9wvthcBcLCUi6qg2NwGrEmr,Ff9DYio1TgYTyDU9z8Howt9pXCnuUPmsCY1ijfLBxSsJahj,FiHWU9AjN7z2no8zyiVEXtiTE46izxDgEcF1KM4r2r1GK59,EXtQYFeY2ivDsfazZvGC9aG87DxnhWH2f9kjUUq2pXTZKF5,GhoRyTGK583sJec8aSiyyJCsP2PQXJ2RK7iPGUjLtuX8XCn"
1117,5995,3462514,HWw8QmrXRXHAhXSR2GoEmzKrH7hQgWyfP64ZGyHNDfQss38,HWw8QmrXRXHAhXSR2GoEmzKrH7hQgWyfP64ZGyHNDfQss38,1418715863,1,"EicrAEbyauqktQpp4CdvsF2CQy3Ju7tGGMohj3h5sAPnKHL"
1117,5995,3462514,HEnT2E7fcUm2QTCT5RLq2RYCemB2LQwDuPq95hyBf2kptXA,HEnT2E7fcUm2QTCT5RLq2RYCemB2LQwDuPq95hyBf2kptXA,2357728805339774,16,"FPRN9EfcCTswkRXfrkwoouep8uhVJRvMy1hnhB4Hb73biwK,GcqKn3HHodwcFc3Pg3Evcbc43m7qJNMiMv744e5WMSS7TGn,Gw6F31xYT3gzkxBVbdTmNoWdFmoHgtkLAyCauYynEvNkBNN,GXTJJh2kQJoS9amET2WmZ82uFkm7HYCScoP9bEDV5JyKsWE,DXprxEvTueb429RNC4TX5tqhW5oD3zd7NT6W5xT4sAXpVbb,Gc6YgfbTJ6pYXcwib6mk3KoiwncLm4dfdcN3nwFjvfi4Agd,FMTCvCG8qyWbRhb6k8Nu4nJkjYxnUpKY5QzSWfbt1fJH2K6,E8MhgpapcCqr5tnT5xmJnYX8Kuc85HaM4T2q23Cf3iqQCrX,F7ia6uitDknF5HhGQnTPuBdqFM3nTqpMP8oeWgjU4gWiaVm,F3BPTmS1fExbuA3SnjNx4jLi5Ensc5hRnGNhY9onYw2ok2H,DaWieD32YURfqDC2jiQYbnXNWvPPGxF6XLH55Gk3ccBdjFy,EUwcW86EFGDoDfUP2UJYuBwhCWC7cW9SdFH9cPh6UPBvBHj,FiBHHbxDiVysvn5YBV78YFVUUykZRfQYhjxymu8VXnTqNMr,GkXpHnvjw7GQPTwMzy3d4MyZv8j2zFgiTtw1aqwfLhHdWqu,Cwr82cUKvfgnQSnLeN84CmtNaUGjYBD2qaBjsTxG43ZNh2M,EibDgpnEGwqvWDcPUq7EThEB6kPEnqKuZog48E5jga8uWe8"
